Number of Targets, Time, Plan Length, Num Satellites, Num Modes, Num Instruments, Num Observations
100, 0.5722358419998272, 15, 10, 5, 10, 2
100, 0.5059037460000582, 13, 10, 5, 10, 2
100, 0.3772699560001911, 10, 10, 5, 10, 2
100, 0.4571290600001703, 12, 10, 5, 10, 2
100, 0.4207211059999736, 11, 10, 5, 10, 2
100, 0.4280168699999649, 11, 10, 5, 10, 2
100, 0.5428111910000553, 14, 10, 5, 10, 2
100, 0.31229615200004446, 8, 10, 5, 10, 2
100, 0.41802957699997023, 11, 10, 5, 10, 2
100, 0.3884610249999696, 10, 10, 5, 10, 2
100, 0.4609527799998432, 12, 10, 5, 10, 2
100, 0.5402787560001343, 14, 10, 5, 10, 2
100, 0.654186306000156, 17, 10, 5, 10, 2
100, 0.5769569560000036, 15, 10, 5, 10, 2
100, 0.45547635200000514, 12, 10, 5, 10, 2
100, 0.6280313080001179, 16, 10, 5, 10, 2
100, 0.3510584860000563, 9, 10, 5, 10, 2
100, 0.4650539570000092, 12, 10, 5, 10, 2
125, 0.719519936999859, 12, 10, 5, 10, 2
125, 0.9665000560000863, 16, 10, 5, 10, 2
125, 0.707938170000034, 12, 10, 5, 10, 2
125, 0.7716021319999982, 13, 10, 5, 10, 2
125, 0.9928809790001196, 17, 10, 5, 10, 2
125, 0.6641970110001694, 11, 10, 5, 10, 2
125, 0.8900186779999331, 15, 10, 5, 10, 2
125, 0.7172565060000125, 12, 10, 5, 10, 2
125, 0.6468083169997954, 11, 10, 5, 10, 2
125, 0.840003716999945, 14, 10, 5, 10, 2
125, 0.5999315570002182, 10, 10, 5, 10, 2
125, 0.5464982660000715, 9, 10, 5, 10, 2
125, 0.8375834270000269, 14, 10, 5, 10, 2
125, 0.7599171550000392, 13, 10, 5, 10, 2
125, 0.9476222710000002, 16, 10, 5, 10, 2
125, 0.6433112919999076, 11, 10, 5, 10, 2
125, 1.05076810200012, 18, 10, 5, 10, 2
125, 0.4765183070001058, 8, 10, 5, 10, 2
125, 0.8858098789999076, 15, 10, 5, 10, 2
125, 0.6547073770000225, 11, 10, 5, 10, 2
125, 0.714056864999975, 12, 10, 5, 10, 2
125, 0.6612017509999077, 11, 10, 5, 10, 2
125, 0.9614160759999777, 16, 10, 5, 10, 2
125, 0.8144950910000262, 14, 10, 5, 10, 2
125, 0.5298265050000737, 9, 10, 5, 10, 2
125, 0.894344528000147, 15, 10, 5, 10, 2
125, 0.6668925870001203, 11, 10, 5, 10, 2
125, 0.7853217379999933, 13, 10, 5, 10, 2
125, 0.9475426860001335, 16, 10, 5, 10, 2
125, 0.6625009990000308, 11, 10, 5, 10, 2
125, 0.8802287610001258, 15, 10, 5, 10, 2
125, 0.7164608939999653, 12, 10, 5, 10, 2
125, 0.4804005270000289, 8, 10, 5, 10, 2
125, 0.7199797890000355, 12, 10, 5, 10, 2
125, 0.7763678029998573, 13, 10, 5, 10, 2
125, 0.5893214559998796, 10, 10, 5, 10, 2
125, 0.5307217020001644, 9, 10, 5, 10, 2
125, 0.7646875919999729, 13, 10, 5, 10, 2
125, 0.8445377479999934, 14, 10, 5, 10, 2
125, 0.8979008329999942, 15, 10, 5, 10, 2
125, 0.894182389999969, 15, 10, 5, 10, 2
125, 0.5324796039999455, 9, 10, 5, 10, 2
125, 0.8439784170000166, 14, 10, 5, 10, 2
125, 0.7745633389999966, 13, 10, 5, 10, 2
125, 0.9436523280000984, 16, 10, 5, 10, 2
125, 0.9537602839998272, 16, 10, 5, 10, 2
125, 0.765069191000066, 13, 10, 5, 10, 2
125, 0.5989606219998223, 10, 10, 5, 10, 2
125, 0.6573567800001001, 11, 10, 5, 10, 2
125, 0.8282140399999207, 14, 10, 5, 10, 2
150, 1.1235708310000518, 13, 10, 5, 10, 2
150, 0.8990972450001209, 10, 10, 5, 10, 2
150, 1.302570697999954, 15, 10, 5, 10, 2
150, 1.1460064550001334, 13, 10, 5, 10, 2
150, 1.5238130379998438, 17, 10, 5, 10, 2
150, 0.6206213240000125, 7, 10, 5, 10, 2
150, 0.8074116229997799, 9, 10, 5, 10, 2
150, 1.271733900000072, 14, 10, 5, 10, 2
150, 1.0759153280000646, 12, 10, 5, 10, 2
150, 1.3441800310001781, 15, 10, 5, 10, 2
150, 1.3617001090001395, 15, 10, 5, 10, 2
150, 1.4521764030000668, 16, 10, 5, 10, 2
150, 1.14091760600013, 13, 10, 5, 10, 2
150, 1.2455383080000502, 14, 10, 5, 10, 2
150, 1.295606141999997, 14, 10, 5, 10, 2
150, 0.9890239460000885, 11, 10, 5, 10, 2
150, 1.1636025339998923, 13, 10, 5, 10, 2
150, 1.1872778770000423, 13, 10, 5, 10, 2
150, 1.3207931700001154, 15, 10, 5, 10, 2
150, 1.2907420419999198, 14, 10, 5, 10, 2
150, 1.3632136310000078, 15, 10, 5, 10, 2
150, 0.5569150170001649, 6, 10, 5, 10, 2
150, 0.8775154170000405, 10, 10, 5, 10, 2
150, 1.2422678049999831, 14, 10, 5, 10, 2
150, 0.9185473550001007, 10, 10, 5, 10, 2
150, 1.0264417340001728, 12, 10, 5, 10, 2
150, 1.4219921149999664, 16, 10, 5, 10, 2
150, 0.7871884429998772, 9, 10, 5, 10, 2
150, 1.130174501999818, 13, 10, 5, 10, 2
150, 1.1716524399998889, 13, 10, 5, 10, 2
150, 0.9877153560000806, 11, 10, 5, 10, 2
150, 1.102151289999938, 12, 10, 5, 10, 2
150, 1.3645980769999824, 15, 10, 5, 10, 2
150, 1.4347968459999265, 16, 10, 5, 10, 2
150, 1.2837759179999466, 14, 10, 5, 10, 2
150, 1.243937305999907, 14, 10, 5, 10, 2
150, 0.9606821770000806, 11, 10, 5, 10, 2
150, 1.1566467909999574, 13, 10, 5, 10, 2
150, 1.2735250690000157, 14, 10, 5, 10, 2
150, 0.8027769060001901, 9, 10, 5, 10, 2
150, 1.1957579230002011, 13, 10, 5, 10, 2
150, 0.8852638079999906, 10, 10, 5, 10, 2
150, 0.9321415510000861, 10, 10, 5, 10, 2
150, 1.142791779999925, 13, 10, 5, 10, 2
150, 0.8118998779998492, 9, 10, 5, 10, 2
150, 1.4400858359999802, 16, 10, 5, 10, 2
150, 1.1638716249999561, 13, 10, 5, 10, 2
150, 1.113822424000091, 13, 10, 5, 10, 2
150, 1.2590809939999872, 14, 10, 5, 10, 2
150, 0.5419533609999689, 6, 10, 5, 10, 2
175, 1.6291892320000443, 13, 10, 5, 10, 2
175, 1.1365341349999198, 9, 10, 5, 10, 2
175, 1.616474466999989, 13, 10, 5, 10, 2
175, 1.6175335969999196, 13, 10, 5, 10, 2
175, 1.9964703210000607, 16, 10, 5, 10, 2
175, 1.8917543769998701, 15, 10, 5, 10, 2
175, 1.611990612999989, 13, 10, 5, 10, 2
175, 1.2634807279998768, 10, 10, 5, 10, 2
175, 1.0001748489999045, 8, 10, 5, 10, 2
175, 1.133385058000158, 9, 10, 5, 10, 2
175, 1.7444365690000723, 14, 10, 5, 10, 2
175, 1.8715139789999284, 15, 10, 5, 10, 2
175, 1.8655012659999102, 15, 10, 5, 10, 2
175, 0.9926639150000938, 8, 10, 5, 10, 2
175, 1.7440970049999578, 14, 10, 5, 10, 2
175, 2.0032854119999683, 16, 10, 5, 10, 2
175, 1.7701539459999367, 14, 10, 5, 10, 2
175, 1.6122684930001014, 13, 10, 5, 10, 2
175, 1.8970042640000884, 15, 10, 5, 10, 2
175, 1.7715539900000294, 14, 10, 5, 10, 2
175, 2.152452736999976, 17, 10, 5, 10, 2
175, 3.154486393999832, 15, 10, 5, 10, 2
175, 1.8833378850001736, 15, 10, 5, 10, 2
175, 1.7547017099998357, 14, 10, 5, 10, 2
175, 1.1546804599997813, 9, 10, 5, 10, 2
175, 1.614495795999801, 12, 10, 5, 10, 2
175, 2.121503884999811, 15, 10, 5, 10, 2
175, 1.5677557440001237, 12, 10, 5, 10, 2
175, 1.9667510029998994, 15, 10, 5, 10, 2
175, 1.7347605339998609, 14, 10, 5, 10, 2
175, 1.7763563210000939, 14, 10, 5, 10, 2
175, 2.053696145999993, 16, 10, 5, 10, 2
175, 1.7872649079999974, 14, 10, 5, 10, 2
175, 1.3992617920000612, 11, 10, 5, 10, 2
175, 0.8964572340000814, 7, 10, 5, 10, 2
175, 1.8134287099999256, 14, 10, 5, 10, 2
175, 2.0929270990000077, 16, 10, 5, 10, 2
175, 1.8968392389999735, 15, 10, 5, 10, 2
175, 1.0244779810000182, 8, 10, 5, 10, 2
175, 0.8840231819999644, 7, 10, 5, 10, 2
175, 1.3878212110000732, 11, 10, 5, 10, 2
175, 2.142247281999971, 17, 10, 5, 10, 2
175, 1.5000128319998112, 12, 10, 5, 10, 2
175, 1.873650858000019, 15, 10, 5, 10, 2
175, 2.0070441579998715, 16, 10, 5, 10, 2
175, 1.7365562719999161, 14, 10, 5, 10, 2
175, 1.62721079500011, 13, 10, 5, 10, 2
175, 1.2555486019998625, 10, 10, 5, 10, 2
175, 1.8921962700001131, 15, 10, 5, 10, 2
175, 1.6230465339999682, 13, 10, 5, 10, 2
200, 2.201793388000169, 14, 10, 5, 10, 2
200, 2.0355025799999567, 13, 10, 5, 10, 2
200, 2.354696530999945, 15, 10, 5, 10, 2
200, 1.8871940190001624, 12, 10, 5, 10, 2
200, 2.211339274000011, 14, 10, 5, 10, 2
200, 2.6741672379998818, 17, 10, 5, 10, 2
200, 2.062088743000004, 13, 10, 5, 10, 2
200, 1.850220962000094, 12, 10, 5, 10, 2
200, 2.5205347300000085, 16, 10, 5, 10, 2
200, 2.1779988929999945, 14, 10, 5, 10, 2
200, 2.3459828019999804, 15, 10, 5, 10, 2
200, 1.2509006850000333, 8, 10, 5, 10, 2
200, 2.4815996360000554, 16, 10, 5, 10, 2
200, 1.877806210000017, 12, 10, 5, 10, 2
200, 2.3140733790000922, 15, 10, 5, 10, 2
200, 2.6764574750000065, 17, 10, 5, 10, 2
200, 2.203701977000037, 14, 10, 5, 10, 2
200, 2.481450386000006, 16, 10, 5, 10, 2
200, 1.5655513789999986, 10, 10, 5, 10, 2
200, 2.02890781699989, 13, 10, 5, 10, 2
200, 2.0667566229999466, 13, 10, 5, 10, 2
200, 2.0348167780000495, 13, 10, 5, 10, 2
200, 2.663014394999891, 17, 10, 5, 10, 2
200, 2.352728587999991, 15, 10, 5, 10, 2
200, 2.2375955879999765, 14, 10, 5, 10, 2
200, 0.15770932400005222, 1, 10, 5, 10, 2
200, 1.8881161480001083, 12, 10, 5, 10, 2
200, 1.410161831999858, 9, 10, 5, 10, 2
200, 2.025364239000055, 13, 10, 5, 10, 2
200, 2.6679865030000656, 17, 10, 5, 10, 2
200, 2.171402184000044, 14, 10, 5, 10, 2
200, 2.516632725000136, 16, 10, 5, 10, 2
200, 1.715020258000095, 11, 10, 5, 10, 2
200, 2.058497797999962, 13, 10, 5, 10, 2
200, 2.0724595990000125, 13, 10, 5, 10, 2
200, 0.9399117979999119, 6, 10, 5, 10, 2
200, 2.521888681999826, 16, 10, 5, 10, 2
200, 2.2081309949999195, 14, 10, 5, 10, 2
200, 1.8840790560000187, 12, 10, 5, 10, 2
200, 2.489748277999979, 16, 10, 5, 10, 2
200, 0.15635727600010796, 1, 10, 5, 10, 2
200, 2.2017676829998436, 14, 10, 5, 10, 2
200, 2.539351054000008, 16, 10, 5, 10, 2
200, 2.344758981000041, 15, 10, 5, 10, 2
200, 2.1855940389998523, 14, 10, 5, 10, 2
200, 1.897773536999921, 12, 10, 5, 10, 2
200, 2.517684548000034, 16, 10, 5, 10, 2
200, 2.0429161110000678, 13, 10, 5, 10, 2
200, 1.8829624960001183, 12, 10, 5, 10, 2
200, 1.9096804829998746, 12, 10, 5, 10, 2
